"","year","emissions"
"727","2676",166.08685330754
"728","2677",166.08685330754
"729","2678",166.08685330754
"730","2679",166.08685330754
"731","2680",166.08685330754
"732","2681",166.08685330754
"733","2682",166.08685330754
"734","2683",166.08685330754
"735","2684",166.08685330754
"736","2685",166.08685330754
"737","2686",166.08685330754
"738","2687",166.08685330754
"739","2688",166.08685330754
"740","2689",166.08685330754
"741","2690",166.08685330754
"742","2691",166.08685330754
"743","2692",166.08685330754
"744","2693",166.08685330754
"745","2694",166.08685330754
"746","2695",166.08685330754
"747","2696",166.08685330754
"748","2697",166.08685330754
"749","2698",166.08685330754
"750","2699",166.08685330754
"751","2700",166.08685330754
"752","2701",166.08685330754
"753","2702",166.08685330754
"754","2703",166.08685330754
"755","2704",166.08685330754
"756","2705",166.08685330754
"757","2706",166.08685330754
"758","2707",166.08685330754
"759","2708",166.08685330754
"760","2709",166.08685330754
"761","2710",166.08685330754
"762","2711",166.08685330754
"763","2712",166.08685330754
"764","2713",166.08685330754
"765","2714",166.08685330754
"766","2715",166.08685330754
"767","2716",166.08685330754
"768","2717",166.08685330754
"769","2718",166.08685330754
"770","2719",166.08685330754
"771","2720",166.08685330754
"772","2721",166.08685330754
"773","2722",166.08685330754
"774","2723",166.08685330754
"775","2724",166.08685330754
"776","2725",166.08685330754
"777","2726",166.08685330754
"778","2727",166.08685330754
"779","2728",166.08685330754
"780","2729",166.08685330754
"781","2730",166.08685330754
"782","2731",166.08685330754
"783","2732",166.08685330754
"784","2733",166.08685330754
"785","2734",166.08685330754
"786","2735",166.08685330754
"787","2736",166.08685330754
"788","2737",166.08685330754
"789","2738",166.08685330754
"790","2739",166.08685330754
"791","2740",166.08685330754
"792","2741",166.08685330754
"793","2742",166.08685330754
"794","2743",166.08685330754
"795","2744",166.08685330754
"796","2745",166.08685330754
"797","2746",166.08685330754
"798","2747",166.08685330754
"799","2748",166.08685330754
"800","2749",166.08685330754
"801","2750",166.08685330754
"802","2751",166.08685330754
"803","2752",166.08685330754
"804","2753",166.08685330754
"805","2754",166.08685330754
"806","2755",166.08685330754
"807","2756",166.08685330754
"808","2757",166.08685330754
"809","2758",166.08685330754
"810","2759",166.08685330754
"811","2760",166.08685330754
"812","2761",166.08685330754
"813","2762",166.08685330754
"814","2763",166.08685330754
"815","2764",166.08685330754
"816","2765",166.08685330754
"817","2766",166.08685330754
"818","2767",166.08685330754
"819","2768",166.08685330754
"820","2769",166.08685330754
"821","2770",166.08685330754
"822","2771",166.08685330754
"823","2772",166.08685330754
"824","2773",166.08685330754
"825","2774",166.08685330754
"826","2775",166.08685330754
"827","2776",166.08685330754
"828","2777",166.08685330754
"829","2778",166.08685330754
"830","2779",166.08685330754
"831","2780",166.08685330754
"832","2781",166.08685330754
"833","2782",166.08685330754
"834","2783",166.08685330754
"835","2784",166.08685330754
"836","2785",166.08685330754
"837","2786",166.08685330754
"838","2787",166.08685330754
"839","2788",166.08685330754
"840","2789",166.08685330754
"841","2790",166.08685330754
"842","2791",166.08685330754
"843","2792",166.08685330754
"844","2793",166.08685330754
"845","2794",166.08685330754
"846","2795",166.08685330754
"847","2796",166.08685330754
"848","2797",166.08685330754
"849","2798",166.08685330754
"850","2799",166.08685330754
"851","2800",166.08685330754
"852","2801",166.08685330754
"853","2802",166.08685330754
"854","2803",166.08685330754
"855","2804",166.08685330754
"856","2805",166.08685330754
"857","2806",166.08685330754
"858","2807",166.08685330754
"859","2808",166.08685330754
"860","2809",166.08685330754
"861","2810",166.08685330754
"862","2811",166.08685330754
"863","2812",166.08685330754
"864","2813",166.08685330754
"865","2814",166.08685330754
"866","2815",166.08685330754
"867","2816",166.08685330754
"868","2817",166.08685330754
"869","2818",166.08685330754
"870","2819",166.08685330754
"871","2820",166.08685330754
"872","2821",166.08685330754
"873","2822",166.08685330754
"874","2823",166.08685330754
"875","2824",166.08685330754
"876","2825",166.08685330754
"877","2826",166.08685330754
"878","2827",166.08685330754
"879","2828",166.08685330754
"880","2829",166.08685330754
"881","2830",166.08685330754
"882","2831",166.08685330754
"883","2832",166.08685330754
"884","2833",166.08685330754
"885","2834",166.08685330754
"886","2835",166.08685330754
"887","2836",166.08685330754
"888","2837",166.08685330754
"889","2838",166.08685330754
"890","2839",166.08685330754
"891","2840",166.08685330754
"892","2841",166.08685330754
"893","2842",166.08685330754
"894","2843",166.08685330754
"895","2844",166.08685330754
"896","2845",166.08685330754
"897","2846",166.08685330754
"898","2847",166.08685330754
"899","2848",166.08685330754
"900","2849",166.08685330754
"901","2850",166.08685330754
"902","2851",166.08685330754
"903","2852",166.08685330754
"904","2853",166.08685330754
"905","2854",166.08685330754
"906","2855",166.08685330754
"907","2856",166.08685330754
"908","2857",166.08685330754
"909","2858",166.08685330754
"910","2859",166.08685330754
"911","2860",166.08685330754
"912","2861",166.08685330754
"913","2862",166.08685330754
"914","2863",166.08685330754
"915","2864",166.08685330754
"916","2865",166.08685330754
"917","2866",166.08685330754
"918","2867",166.08685330754
"919","2868",166.08685330754
"920","2869",166.08685330754
"921","2870",166.08685330754
"922","2871",166.08685330754
"923","2872",166.08685330754
"924","2873",166.08685330754
"925","2874",166.08685330754
"926","2875",166.08685330754
"927","2876",166.08685330754
"928","2877",166.08685330754
"929","2878",166.08685330754
"930","2879",166.08685330754
"931","2880",166.08685330754
"932","2881",166.08685330754
"933","2882",166.08685330754
"934","2883",166.08685330754
"935","2884",166.08685330754
"936","2885",166.08685330754
"937","2886",166.08685330754
"938","2887",166.08685330754
"939","2888",166.08685330754
"940","2889",166.08685330754
"941","2890",166.08685330754
"942","2891",166.08685330754
"943","2892",166.08685330754
"944","2893",166.08685330754
"945","2894",166.08685330754
"946","2895",166.08685330754
"947","2896",166.08685330754
"948","2897",166.08685330754
"949","2898",166.08685330754
"950","2899",166.08685330754
"951","2900",166.08685330754
"952","2901",166.08685330754
"953","2902",166.08685330754
"954","2903",166.08685330754
"955","2904",166.08685330754
"956","2905",166.08685330754
"957","2906",166.08685330754
"958","2907",166.08685330754
"959","2908",166.08685330754
"960","2909",166.08685330754
"961","2910",166.08685330754
"962","2911",166.08685330754
"963","2912",166.08685330754
"964","2913",166.08685330754
"965","2914",166.08685330754
"966","2915",166.08685330754
"967","2916",166.08685330754
"968","2917",166.08685330754
"969","2918",166.08685330754
"970","2919",166.08685330754
"971","2920",166.08685330754
"972","2921",166.08685330754
"973","2922",166.08685330754
"974","2923",166.08685330754
"975","2924",166.08685330754
"976","2925",166.08685330754
"977","2926",166.08685330754
"978","2927",166.08685330754
"979","2928",166.08685330754
"980","2929",166.08685330754
"981","2930",166.08685330754
"982","2931",166.08685330754
"983","2932",166.08685330754
"984","2933",166.08685330754
"985","2934",166.08685330754
"986","2935",166.08685330754
"987","2936",166.08685330754
"988","2937",166.08685330754
"989","2938",166.08685330754
"990","2939",166.08685330754
"991","2940",166.08685330754
"992","2941",166.08685330754
"993","2942",166.08685330754
"994","2943",166.08685330754
"995","2944",166.08685330754
"996","2945",166.08685330754
"997","2946",166.08685330754
"998","2947",166.08685330754
"999","2948",166.08685330754
"1000","2949",166.08685330754
"1001","2950",166.08685330754
"1002","2951",166.08685330754
"1003","2952",166.08685330754
"1004","2953",166.08685330754
"1005","2954",166.08685330754
"1006","2955",166.08685330754
"1007","2956",166.08685330754
"1008","2957",166.08685330754
"1009","2958",166.08685330754
"1010","2959",166.08685330754
"1011","2960",166.08685330754
"1012","2961",166.08685330754
"1013","2962",166.08685330754
"1014","2963",166.08685330754
"1015","2964",166.08685330754
"1016","2965",166.08685330754
"1017","2966",166.08685330754
"1018","2967",166.08685330754
"1019","2968",166.08685330754
"1020","2969",166.08685330754
"1021","2970",166.08685330754
"1022","2971",166.08685330754
"1023","2972",166.08685330754
"1024","2973",166.08685330754
"1025","2974",166.08685330754
"1026","2975",166.08685330754
"1027","2976",166.08685330754
"1028","2977",166.08685330754
"1029","2978",166.08685330754
"1030","2979",166.08685330754
"1031","2980",166.08685330754
"1032","2981",166.08685330754
"1033","2982",166.08685330754
"1034","2983",166.08685330754
"1035","2984",166.08685330754
"1036","2985",166.08685330754
"1037","2986",166.08685330754
"1038","2987",166.08685330754
"1039","2988",166.08685330754
"1040","2989",166.08685330754
"1041","2990",166.08685330754
"1042","2991",166.08685330754
"1043","2992",166.08685330754
"1044","2993",166.08685330754
"1045","2994",166.08685330754
"1046","2995",166.08685330754
"1047","2996",166.08685330754
"1048","2997",166.08685330754
"1049","2998",166.08685330754
"1050","2999",166.08685330754
"1051","3000",166.08685330754
